時間,地區別,船種,臺灣港口,重量(公噸)
099年10月,浙江舟山,貨櫃輪,高雄港,0
099年10月,廣東中山,貨櫃輪,高雄港,3706
099年10月,廣東珠海,貨櫃輪,高雄港,1386
099年10月,福建漳州,貨櫃輪,高雄港,363
099年10月,廣東東莞,油輪,高雄港,480
099年10月,江蘇南通,油輪,高雄港,1951
099年10月,江蘇張家港,油輪,高雄港,3850
099年10月,廣東東莞,散裝輪,高雄港,4192
099年10月,浙江乍浦,散裝輪,高雄港,5000
099年10月,福建北茭,乾貨輪,高雄港,1302
099年10月,江西東坑,乾貨輪,高雄港,281
099年10月,廣東佛山,乾貨輪,高雄港,761
099年10月,廣東花都,乾貨輪,高雄港,95
099年10月,廣東虎門,乾貨輪,高雄港,101
099年10月,廣東黃埔,乾貨輪,高雄港,1317
099年10月,廣東惠州,乾貨輪,高雄港,6290
099年10月,江蘇江陰,乾貨輪,高雄港,10054
099年10月,廣東江門,乾貨輪,高雄港,73
099年10月,廣東蓮花山,乾貨輪,高雄港,398
099年10月,廣東勒流,乾貨輪,高雄港,60
099年10月,江蘇連雲港,乾貨輪,高雄港,11442
099年10月,廣東媽灣,乾貨輪,高雄港,27139
099年10月,浙江寧波,乾貨輪,高雄港,10000
099年10月,上海,乾貨輪,高雄港,8282
099年10月,廣東沙田,乾貨輪,高雄港,9845
099年10月,廣東南海三山,乾貨輪,高雄港,75
099年10月,廣東順德,乾貨輪,高雄港,279
099年10月,江蘇太倉,乾貨輪,高雄港,6000
099年10月,山東青島,乾貨輪,高雄港,2500
099年10月,廣東太平,乾貨輪,高雄港,2048
099年10月,安徽蕪湖,乾貨輪,高雄港,1980
099年10月,廣東新會,乾貨輪,高雄港,38
099年10月,福建廈門,乾貨輪,高雄港,3028
099年10月,江蘇張家港,乾貨輪,高雄港,1000
099年10月,廣東中山,乾貨輪,高雄港,202
099年10月,廣東珠海,乾貨輪,高雄港,377
099年10月,福建漳州,乾貨輪,高雄港,7728
099年10月,廣東東莞,多用途船,高雄港,26
099年10月,廣東佛山,多用途船,高雄港,1
099年10月,廣東,多用途船,高雄港,7
099年10月,廣東黃埔,多用途船,高雄港,300
099年10月,浙江寧波,多用途船,高雄港,5
099年10月,江蘇南京,多用途船,高雄港,3501
099年10月,新疆鄯善,多用途船,高雄港,1
099年10月,廣東深圳,多用途船,高雄港,62
099年10月,廣東新豐,多用途船,高雄港,32
099年10月,江蘇儀徵,多用途船,高雄港,1658
099年10月,廣東珠海,多用途船,高雄港,4771
099年10月,廣東東莞,化學船,高雄港,1994
099年10月,江蘇江陰,化學船,高雄港,2004
099年10月,廣東茂名,化學船,高雄港,1038
099年10月,浙江寧波,化學船,高雄港,1001
099年10月,江蘇南京,化學船,高雄港,3007
099年10月,福建泉州,化學船,高雄港,492
099年10月,廣東水東,化學船,高雄港,1966
099年10月,廣東珠海,化學船,高雄港,5080
099年11月,廣西北海,貨櫃輪,高雄港,313
099年11月,福建北茭,貨櫃輪,高雄港,19
099年11月,北京,貨櫃輪,高雄港,2
099年11月,廣東保安,貨櫃輪,高雄港,822
099年11月,廣東博羅,貨櫃輪,高雄港,32
099年11月,廣東布吉,貨櫃輪,高雄港,102
099年11月,廣東廣州,貨櫃輪,高雄港,1180
099年11月,江蘇常熟,貨櫃輪,高雄港,2731
099年11月,陝西長安,貨櫃輪,高雄港,62
099年11月,上海漕涇,貨櫃輪,高雄港,1454
099年11月,重慶,貨櫃輪,高雄港,118
099年11月,廣東長沙,貨櫃輪,高雄港,45
099年11月,廣東從化,貨櫃輪,高雄港,228
099年11月,廣東昌平,貨櫃輪,高雄港,1551
099年11月,湖南長沙,貨櫃輪,高雄港,58
099年11月,四川成都,貨櫃輪,高雄港,30
099年11月,江蘇常州,貨櫃輪,高雄港,3000
099年11月,廣東東莞,貨櫃輪,高雄港,11495
099年11月,江西東坑,貨櫃輪,高雄港,52
099年11月,遼寧大連,貨櫃輪,高雄港,1420
099年11月,廣東大嶺山,貨櫃輪,高雄港,96
099年11月,廣東淡水,貨櫃輪,高雄港,17
099年11月,遼寧東港,貨櫃輪,高雄港,38
099年11月,廣東斗門,貨櫃輪,高雄港,266
099年11月,廣東鳳崗,貨櫃輪,高雄港,419
099年11月,廣東芳村,貨櫃輪,高雄港,245
099年11月,廣東福永,貨櫃輪,高雄港,75
099年11月,福建福州,貨櫃輪,高雄港,2084
099年11月,廣東佛山,貨櫃輪,高雄港,1489
099年11月,福建福清,貨櫃輪,高雄港,118
099年11月,廣東福田,貨櫃輪,高雄港,756
099年11月,廣東高沙,貨櫃輪,高雄港,259
099年11月,廣東高要,貨櫃輪,高雄港,20
099年11月,廣東公益,貨櫃輪,高雄港,7
099年11月,廣東公明,貨櫃輪,高雄港,165
099年11月,廣東高明,貨櫃輪,高雄港,247
099年11月,廣東,貨櫃輪,高雄港,168
099年11月,廣東觀瀾,貨櫃輪,高雄港,19
099年11月,海南海口,貨櫃輪,高雄港,3628
099年11月,廣東花都,貨櫃輪,高雄港,232
099年11月,廣東河源,貨櫃輪,高雄港,91
099年11月,浙江海門,貨櫃輪,高雄港,52
099年11月,廣東虎門,貨櫃輪,高雄港,1060
099年11月,廣東橫崗,貨櫃輪,高雄港,384
099年11月,廣東厚街,貨櫃輪,高雄港,819
099年11月,湖北黃石,貨櫃輪,高雄港,119
099年11月,廣東鶴山,貨櫃輪,高雄港,69
099年11月,廣東黃埔,貨櫃輪,高雄港,8525
099年11月,廣東花都,貨櫃輪,高雄港,19
099年11月,廣東皇崗,貨櫃輪,高雄港,3
099年11月,廣東惠州,貨櫃輪,高雄港,1994
099年11月,廣東黃埔新港,貨櫃輪,高雄港,151
099年11月,四川會東,貨櫃輪,高雄港,128
099年11月,江蘇江陰,貨櫃輪,高雄港,368
099年11月,江西九江,貨櫃輪,高雄港,124
099年11月,廣東九江,貨櫃輪,高雄港,172
099年11月,廣東江門,貨櫃輪,高雄港,1033
099年11月,廣東窖心,貨櫃輪,高雄港,227
099年11月,廣東九州,貨櫃輪,高雄港,781
099年11月,廣東開平,貨櫃輪,高雄港,1047
099年11月,江蘇昆山,貨櫃輪,高雄港,2914
099年11月,廣東瀾石,貨櫃輪,高雄港,32
099年11月,廣東寮步,貨櫃輪,高雄港,256
099年11月,廣東龍崗,貨櫃輪,高雄港,1251
099年11月,廣東龍華,貨櫃輪,高雄港,272
099年11月,廣東蓮花山,貨櫃輪,高雄港,426
099年11月,湖南蘭市,貨櫃輪,高雄港,19
099年11月,廣東勒流,貨櫃輪,高雄港,21
099年11月,江蘇連雲港,貨櫃輪,高雄港,749
099年11月,福建馬尾,貨櫃輪,高雄港,6048
099年11月,廣東馬坊,貨櫃輪,高雄港,40
099年11月,廣東茂名,貨櫃輪,高雄港,332
099年11月,廣東媽灣,貨櫃輪,高雄港,46
099年11月,廣東南海,貨櫃輪,高雄港,275
099年11月,浙江寧波,貨櫃輪,高雄港,46687
099年11月,廣東南港,貨櫃輪,高雄港,68
099年11月,江蘇南京,貨櫃輪,高雄港,2307
099年11月,廣東南沙,貨櫃輪,高雄港,709
099年11月,江蘇南通,貨櫃輪,高雄港,1141
099年11月,廣東南頭,貨櫃輪,高雄港,210
099年11月,廣東平州,貨櫃輪,高雄港,2
099年11月,廣東番禺市橋,貨櫃輪,高雄港,252
099年11月,福建莆田,貨櫃輪,高雄港,45
099年11月,上海浦東機場,貨櫃輪,高雄港,2
099年11月,廣東清溪,貨櫃輪,高雄港,1063
099年11月,廣東深圳清水河,貨櫃輪,高雄港,39
099年11月,廣東清遠,貨櫃輪,高雄港,40
099年11月,福建泉州,貨櫃輪,高雄港,233
099年11月,廣東容奇,貨櫃輪,高雄港,894
099年11月,廣東水東,貨櫃輪,高雄港,191
099年11月,上海,貨櫃輪,高雄港,56871
099年11月,廣東三山,貨櫃輪,高雄港,229
099年11月,廣東沙井,貨櫃輪,高雄港,640
099年11月,廣東蛇口,貨櫃輪,高雄港,291
099年11月,廣東沙角,貨櫃輪,高雄港,78
099年11月,陝西西安,貨櫃輪,高雄港,17
099年11月,廣東沙田,貨櫃輪,高雄港,1254
099年11月,廣東石碣,貨櫃輪,高雄港,949
099年11月,廣東三水,貨櫃輪,高雄港,1988
099年11月,廣東三榕,貨櫃輪,高雄港,240
099年11月,廣東南海三山,貨櫃輪,高雄港,1899
099年11月,廣東沙頭角,貨櫃輪,高雄港,100
099年11月,廣東順德,貨櫃輪,高雄港,47
099年11月,廣東穗港黃埔,貨櫃輪,高雄港,24
099年11月,廣東汕頭,貨櫃輪,高雄港,2288
099年11月,新疆鄯善,貨櫃輪,高雄港,18
099年11月,廣東十堰,貨櫃輪,高雄港,108
099年11月,江蘇蘇州,貨櫃輪,高雄港,2640
099年11月,廣東深圳,貨櫃輪,高雄港,7315
099年11月,江蘇太倉,貨櫃輪,高雄港,3870
099年11月,山東青島,貨櫃輪,高雄港,5234
099年11月,廣東太平,貨櫃輪,高雄港,705
099年11月,天津塘沽,貨櫃輪,高雄港,4
099年11月,廣東台城,貨櫃輪,高雄港,2
099年11月,天津,貨櫃輪,高雄港,1862
099年11月,廣東塘廈,貨櫃輪,高雄港,818
099年11月,天津新港,貨櫃輪,高雄港,2142
099年11月,江蘇泰州,貨櫃輪,高雄港,119
099年11月,安徽蕪湖,貨櫃輪,高雄港,954
099年11月,浙江溫州,貨櫃輪,高雄港,702
099年11月,福建圍頭,貨櫃輪,高雄港,50
099年11月,湖北武漢,貨櫃輪,高雄港,40
099年11月,江蘇吳江,貨櫃輪,高雄港,119
099年11月,上海吳淞,貨櫃輪,高雄港,10
099年11月,江蘇無錫,貨櫃輪,高雄港,291
099年11月,廣西梧州,貨櫃輪,高雄港,244
099年11月,廣東新豐,貨櫃輪,高雄港,152
099年11月,天津新港,貨櫃輪,高雄港,4428
099年11月,廣東小欖,貨櫃輪,高雄港,596
099年11月,廣東新會,貨櫃輪,高雄港,157
099年11月,福建廈門,貨櫃輪,高雄港,16705
099年11月,湖南－－,貨櫃輪,高雄港,52
099年11月,江蘇徐州,貨櫃輪,高雄港,5
099年11月,浙江洋山,貨櫃輪,高雄港,25
099年11月,遼寧營口,貨櫃輪,高雄港,9
099年11月,山東煙臺,貨櫃輪,高雄港,370
099年11月,廣東鹽田,貨櫃輪,高雄港,3245
099年11月,江蘇楊州,貨櫃輪,高雄港,39
099年11月,浙江乍浦,貨櫃輪,高雄港,2012
099年11月,廣東湛江,貨櫃輪,高雄港,153
099年11月,江蘇鎮江,貨櫃輪,高雄港,6947
099年11月,江蘇張家港,貨櫃輪,高雄港,1193
099年11月,廣東增城,貨櫃輪,高雄港,1051
099年11月,浙江舟山,貨櫃輪,高雄港,72
099年11月,廣東肇慶,貨櫃輪,高雄港,23
099年11月,廣東中山,貨櫃輪,高雄港,3202
099年11月,廣東珠海,貨櫃輪,高雄港,1928
099年11月,福建漳州,貨櫃輪,高雄港,301
099年11月,廣東東莞,油輪,高雄港,1005
099年11月,江蘇江陰,油輪,高雄港,1497
099年11月,浙江寧波,油輪,高雄港,5296
099年11月,江蘇南京,油輪,高雄港,2779
099年11月,江蘇南通,油輪,高雄港,7003
099年11月,廣東東莞,散裝輪,高雄港,4113
099年11月,江蘇江陰,散裝輪,高雄港,4964
099年11月,天津新港,散裝輪,高雄港,106
099年11月,天津新港,散裝輪,高雄港,509
099年11月,福建北茭,乾貨輪,高雄港,2635
099年11月,江蘇常熟,乾貨輪,高雄港,3000
099年11月,上海漕涇,乾貨輪,高雄港,59
099年11月,廣東佛山,乾貨輪,高雄港,152
099年11月,廣東公益,乾貨輪,高雄港,1493
099年11月,廣東虎門,乾貨輪,高雄港,180
099年11月,廣東黃埔,乾貨輪,高雄港,1449
099年11月,廣東惠州,乾貨輪,高雄港,3810
099年11月,廣東黃埔新港,乾貨輪,高雄港,320
099年11月,廣東今古洲,乾貨輪,高雄港,99
099年11月,江蘇江陰,乾貨輪,高雄港,7521
099年11月,廣東江門,乾貨輪,高雄港,59
099年11月,江蘇昆山,乾貨輪,高雄港,93
099年11月,廣東蓮花山,乾貨輪,高雄港,541
099年11月,江蘇連雲港,乾貨輪,高雄港,1282
099年11月,廣東媽灣,乾貨輪,高雄港,26884
099年11月,廣東南沙,乾貨輪,高雄港,190
099年11月,上海,乾貨輪,高雄港,18160
099年11月,廣東沙田,乾貨輪,高雄港,10338
099年11月,廣東順德,乾貨輪,高雄港,270
099年11月,江蘇太倉,乾貨輪,高雄港,3000
099年11月,山東青島,乾貨輪,高雄港,2500
099年11月,廣東太平,乾貨輪,高雄港,2530
099年11月,廣東小欖,乾貨輪,高雄港,95
099年11月,福建廈門,乾貨輪,高雄港,5698
099年11月,山東煙臺,乾貨輪,高雄港,3625
099年11月,浙江乍浦,乾貨輪,高雄港,23000
099年11月,江蘇鎮江,乾貨輪,高雄港,272
099年11月,江蘇張家港,乾貨輪,高雄港,3000
099年11月,廣東中山,乾貨輪,高雄港,1432
099年11月,福建漳州,乾貨輪,高雄港,22243
099年11月,廣東東莞,多用途船,高雄港,78
099年11月,廣東黃埔,多用途船,高雄港,26
099年11月,廣東龍崗,多用途船,高雄港,34
099年11月,廣東茂名,多用途船,高雄港,1901
099年11月,江蘇南京,多用途船,高雄港,2742
099年11月,廣東蛇口,多用途船,高雄港,1020
099年11月,江蘇常熟,化學船,高雄港,6969
099年11月,廣東東莞,化學船,高雄港,3810
099年11月,浙江寧波,化學船,高雄港,5573
099年11月,江蘇南京,化學船,高雄港,5483
099年11月,廣東南沙,化學船,高雄港,2948
099年11月,江蘇南通,化學船,高雄港,4833
099年11月,天津,化學船,高雄港,2996
099年11月,江蘇儀徵,化學船,高雄港,999
099年11月,浙江乍浦,化學船,高雄港,2068
099年11月,江蘇鎮江,化學船,高雄港,1978
099年11月,江蘇張家港,化學船,高雄港,2895
099年11月,廣東珠海,化學船,高雄港,1956
100年01月,安徽安慶,貨櫃輪,高雄港,12
100年01月,廣西北海,貨櫃輪,高雄港,83
100年01月,福建北茭,貨櫃輪,高雄港,60
100年01月,廣東保安,貨櫃輪,高雄港,839
100年01月,廣東博羅,貨櫃輪,高雄港,18
100年01月,廣東布吉,貨櫃輪,高雄港,75
100年01月,廣東廣州,貨櫃輪,高雄港,1380
100年01月,江蘇常熟,貨櫃輪,高雄港,987
100年01月,上海漕涇,貨櫃輪,高雄港,1196
100年01月,重慶,貨櫃輪,高雄港,176
100年01月,廣東從化,貨櫃輪,高雄港,34
100年01月,廣東昌平,貨櫃輪,高雄港,466
100年01月,湖南長沙,貨櫃輪,高雄港,202
100年01月,四川成都,貨櫃輪,高雄港,65
100年01月,廣東東莞,貨櫃輪,高雄港,7807
100年01月,江西東坑,貨櫃輪,高雄港,24
100年01月,遼寧大連,貨櫃輪,高雄港,1255
100年01月,廣東大嶺山,貨櫃輪,高雄港,42
100年01月,遼寧東港,貨櫃輪,高雄港,21
100年01月,廣東斗門,貨櫃輪,高雄港,230
100年01月,廣西防城,貨櫃輪,高雄港,51
100年01月,廣東鳳崗,貨櫃輪,高雄港,85
100年01月,廣東芳村,貨櫃輪,高雄港,298
100年01月,廣東福永,貨櫃輪,高雄港,288
100年01月,福建福州,貨櫃輪,高雄港,1576
100年01月,廣東佛山,貨櫃輪,高雄港,574
100年01月,福建福清,貨櫃輪,高雄港,56
100年01月,廣東福田,貨櫃輪,高雄港,912
100年01月,廣東高沙,貨櫃輪,高雄港,100
100年01月,廣東高要,貨櫃輪,高雄港,5
100年01月,廣東公益,貨櫃輪,高雄港,18
100年01月,廣東官窯,貨櫃輪,高雄港,16
100年01月,廣東公明,貨櫃輪,高雄港,193
100年01月,廣東高明,貨櫃輪,高雄港,312
100年01月,廣東,貨櫃輪,高雄港,271
100年01月,廣東觀瀾,貨櫃輪,高雄港,36
100年01月,海南海口,貨櫃輪,高雄港,3425
100年01月,廣東花都,貨櫃輪,高雄港,82
100年01月,安徽合肥,貨櫃輪,高雄港,35
100年01月,浙江杭州,貨櫃輪,高雄港,1
100年01月,廣東虎門,貨櫃輪,高雄港,1345
100年01月,廣東橫崗,貨櫃輪,高雄港,289
100年01月,廣東厚街,貨櫃輪,高雄港,571
100年01月,廣東鶴山,貨櫃輪,高雄港,20
100年01月,廣東黃埔,貨櫃輪,高雄港,8590
100年01月,廣東花都,貨櫃輪,高雄港,37
100年01月,廣東皇崗,貨櫃輪,高雄港,4
100年01月,廣東惠州,貨櫃輪,高雄港,1484
100年01月,廣東黃埔新港,貨櫃輪,高雄港,309
100年01月,四川會東,貨櫃輪,高雄港,75
100年01月,廣東今古洲,貨櫃輪,高雄港,425
100年01月,江蘇江陰,貨櫃輪,高雄港,63
100年01月,江西九江,貨櫃輪,高雄港,40
100年01月,廣東九江,貨櫃輪,高雄港,167
100年01月,廣東江門,貨櫃輪,高雄港,603
100年01月,廣東窖心,貨櫃輪,高雄港,26
100年01月,廣東九州,貨櫃輪,高雄港,319
100年01月,廣東開平,貨櫃輪,高雄港,91
100年01月,江蘇昆山,貨櫃輪,高雄港,1913
100年01月,廣東瀾石,貨櫃輪,高雄港,500
100年01月,廣東寮步,貨櫃輪,高雄港,297
100年01月,廣東龍崗,貨櫃輪,高雄港,831
100年01月,廣東龍華,貨櫃輪,高雄港,115
100年01月,廣東蓮花山,貨櫃輪,高雄港,292
100年01月,湖南蘭市,貨櫃輪,高雄港,16
100年01月,廣東勒流,貨櫃輪,高雄港,54
100年01月,江蘇連雲港,貨櫃輪,高雄港,953
100年01月,福建馬尾,貨櫃輪,高雄港,2773
100年01月,廣東馬坊,貨櫃輪,高雄港,29
100年01月,廣東媽灣,貨櫃輪,高雄港,38
100年01月,廣東南海,貨櫃輪,高雄港,385
100年01月,浙江寧波,貨櫃輪,高雄港,47084
100年01月,廣東南港,貨櫃輪,高雄港,1
100年01月,江蘇南京,貨櫃輪,高雄港,499
100年01月,廣東南沙,貨櫃輪,高雄港,173
100年01月,江蘇南通,貨櫃輪,高雄港,2139
100年01月,廣東南頭,貨櫃輪,高雄港,169
100年01月,廣東平州,貨櫃輪,高雄港,19
100年01月,廣東坪山,貨櫃輪,高雄港,34
100年01月,廣東番禺市橋,貨櫃輪,高雄港,199
100年01月,上海浦東機場,貨櫃輪,高雄港,0
100年01月,廣東清溪,貨櫃輪,高雄港,1079
100年01月,廣東深圳清水河,貨櫃輪,高雄港,33
100年01月,廣東清遠,貨櫃輪,高雄港,92
100年01月,廣東容奇,貨櫃輪,高雄港,264
100年01月,甘肅－－,貨櫃輪,高雄港,500
100年01月,廣東水東,貨櫃輪,高雄港,49
100年01月,上海,貨櫃輪,高雄港,69894
100年01月,廣東三山,貨櫃輪,高雄港,260
100年01月,廣東沙井,貨櫃輪,高雄港,709
100年01月,廣東蛇口,貨櫃輪,高雄港,465
100年01月,廣東沙角,貨櫃輪,高雄港,119
100年01月,河北秦皇島,貨櫃輪,高雄港,23
100年01月,陝西西安,貨櫃輪,高雄港,9
100年01月,廣東四會,貨櫃輪,高雄港,77
100年01月,廣東沙田,貨櫃輪,高雄港,702
100年01月,廣東石碣,貨櫃輪,高雄港,1314
100年01月,廣東三水,貨櫃輪,高雄港,1243
100年01月,廣東三榕,貨櫃輪,高雄港,288
100年01月,廣東南海三山,貨櫃輪,高雄港,1720
100年01月,廣東順德,貨櫃輪,高雄港,13
100年01月,廣東汕頭,貨櫃輪,高雄港,1996
100年01月,新疆鄯善,貨櫃輪,高雄港,5
100年01月,廣東十堰,貨櫃輪,高雄港,46
100年01月,江蘇蘇州,貨櫃輪,高雄港,2772
100年01月,廣東深圳,貨櫃輪,高雄港,5894
100年01月,江蘇太倉,貨櫃輪,高雄港,2397
100年01月,山東青島,貨櫃輪,高雄港,5294
100年01月,廣東太平,貨櫃輪,高雄港,509
100年01月,天津,貨櫃輪,高雄港,1587
100年01月,廣東塘廈,貨櫃輪,高雄港,916
100年01月,天津新港,貨櫃輪,高雄港,1188
100年01月,江蘇泰州,貨櫃輪,高雄港,150
100年01月,廣東外海,貨櫃輪,高雄港,16
100年01月,安徽蕪湖,貨櫃輪,高雄港,1289
100年01月,浙江溫州,貨櫃輪,高雄港,615
100年01月,福建圍頭,貨櫃輪,高雄港,15
100年01月,湖北武漢,貨櫃輪,高雄港,39
100年01月,江蘇吳江,貨櫃輪,高雄港,270
100年01月,江蘇無錫,貨櫃輪,高雄港,295
100年01月,廣西梧州,貨櫃輪,高雄港,376
100年01月,廣東新豐,貨櫃輪,高雄港,76
100年01月,天津新港,貨櫃輪,高雄港,4263
100年01月,廣東小欖,貨櫃輪,高雄港,431
100年01月,廣東新會,貨櫃輪,高雄港,241
100年01月,廣東新塘,貨櫃輪,高雄港,19
100年01月,福建廈門,貨櫃輪,高雄港,14389
100年01月,湖南－－,貨櫃輪,高雄港,1
100年01月,湖南湘潭,貨櫃輪,高雄港,15
100年01月,浙江洋山,貨櫃輪,高雄港,58
100年01月,山東煙臺,貨櫃輪,高雄港,829
100年01月,海南洋浦,貨櫃輪,高雄港,156
100年01月,廣東北滘,貨櫃輪,高雄港,58
