時間,地區別,船種,臺灣港口,重量(公噸)
107年01月,廣東台城,貨櫃輪,臺中港,65
107年01月,天津,貨櫃輪,臺中港,298
107年01月,天津新港,貨櫃輪,臺中港,5756
107年01月,江蘇泰州,貨櫃輪,臺中港,33
107年01月,上海外高橋,貨櫃輪,臺中港,1
107年01月,安徽蕪湖,貨櫃輪,臺中港,9
107年01月,浙江溫州,貨櫃輪,臺中港,721
107年01月,湖北武漢,貨櫃輪,臺中港,1803
107年01月,廣西梧州,貨櫃輪,臺中港,441
107年01月,廣東新豐,貨櫃輪,臺中港,196
107年01月,天津新港,貨櫃輪,臺中港,6557
107年01月,廣東小欖,貨櫃輪,臺中港,53
107年01月,廣東新會,貨櫃輪,臺中港,89
107年01月,福建廈門,貨櫃輪,臺中港,14168
107年01月,河北宜昌,貨櫃輪,臺中港,69
107年01月,海南洋浦,貨櫃輪,臺中港,331
107年01月,廣東鹽田,貨櫃輪,臺中港,1489
107年01月,湖南岳陽,貨櫃輪,臺中港,37
107年01月,江蘇楊州,貨櫃輪,臺中港,4
107年01月,廣東湛江,貨櫃輪,臺中港,714
107年01月,江蘇鎮江,貨櫃輪,臺中港,1354
107年01月,江蘇張家港,貨櫃輪,臺中港,3886
107年01月,廣東肇慶,貨櫃輪,臺中港,196
107年01月,廣東中山,貨櫃輪,臺中港,82
107年01月,廣東珠海,貨櫃輪,臺中港,3
107年01月,遼寧鱍魚圈,散裝輪,臺中港,1355
107年01月,廣東廣州,散裝輪,臺中港,20600
107年01月,遼寧大連,散裝輪,臺中港,71500
107年01月,河北京唐（唐山）,散裝輪,臺中港,5600
107年01月,山東蓬萊,散裝輪,臺中港,8012
107年01月,山東日照,散裝輪,臺中港,6606
107年01月,天津新港,散裝輪,臺中港,6937
107年01月,福建漳州,散裝輪,臺中港,50000
107年01月,廣西北海,乾貨輪,臺中港,9019
107年01月,廣東黃埔,乾貨輪,臺中港,5000
107年01月,山東日照,乾貨輪,臺中港,20022
107年01月,天津新港,乾貨輪,臺中港,3569
107年01月,山東煙臺,乾貨輪,臺中港,7216
107年01月,江蘇張家港,乾貨輪,臺中港,5234
107年01月,福建漳州,水泥專用船,臺中港,16500
107年01月,廣西防城,多用途船,臺中港,2910
107年01月,山東萊州,化學船,臺中港,2005
107年01月,山東嵐山,化學船,臺中港,999
107年01月,江蘇鎮江,化學船,臺中港,3059
107年01月,江蘇張家港,化學船,臺中港,1995
107年02月,福建廈門,客貨輪,臺中港,597
107年02月,安徽安慶,貨櫃輪,臺中港,53
107年02月,廣西北海,貨櫃輪,臺中港,37
107年02月,福建北茭,貨櫃輪,臺中港,165
107年02月,廣東廣州,貨櫃輪,臺中港,58
107年02月,江蘇常熟,貨櫃輪,臺中港,234
107年02月,重慶,貨櫃輪,臺中港,484
107年02月,廣東東莞,貨櫃輪,臺中港,28
107年02月,遼寧大連,貨櫃輪,臺中港,10958
107年02月,廣西防城,貨櫃輪,臺中港,152
107年02月,福建福州,貨櫃輪,臺中港,686
107年02月,廣東高沙,貨櫃輪,臺中港,3
107年02月,廣東高明,貨櫃輪,臺中港,44
107年02月,廣東,貨櫃輪,臺中港,72
107年02月,廣西貴港,貨櫃輪,臺中港,102
107年02月,海南海口,貨櫃輪,臺中港,53
107年02月,廣東花都,貨櫃輪,臺中港,53
107年02月,廣東虎門,貨櫃輪,臺中港,1263
107年02月,湖北黃石,貨櫃輪,臺中港,160
107年02月,廣東黃埔,貨櫃輪,臺中港,5186
107年02月,廣東花都,貨櫃輪,臺中港,15
107年02月,廣東皇崗,貨櫃輪,臺中港,27
107年02月,廣東惠州,貨櫃輪,臺中港,367
107年02月,江西九江,貨櫃輪,臺中港,49
107年02月,廣東江門,貨櫃輪,臺中港,97
107年02月,廣東開平,貨櫃輪,臺中港,668
107年02月,江西南昌,貨櫃輪,臺中港,120
107年02月,廣東蓮花山,貨櫃輪,臺中港,1
107年02月,廣東勒流,貨櫃輪,臺中港,26
107年02月,江蘇連雲港,貨櫃輪,臺中港,6047
107年02月,廣東南海,貨櫃輪,臺中港,9
107年02月,浙江寧波,貨櫃輪,臺中港,11692
107年02月,江蘇南京,貨櫃輪,臺中港,1037
107年02月,廣東南沙,貨櫃輪,臺中港,344
107年02月,江蘇南通,貨櫃輪,臺中港,85
107年02月,廣東清溪,貨櫃輪,臺中港,13
107年02月,廣西欽州,貨櫃輪,臺中港,3219
107年02月,廣東容奇,貨櫃輪,臺中港,54
107年02月,上海,貨櫃輪,臺中港,25694
107年02月,廣東三山,貨櫃輪,臺中港,58
107年02月,廣東蛇口,貨櫃輪,臺中港,1879
107年02月,廣東三水,貨櫃輪,臺中港,246
107年02月,廣東南海三山,貨櫃輪,臺中港,1
107年02月,廣東順德,貨櫃輪,臺中港,47
107年02月,廣東汕頭,貨櫃輪,臺中港,900
107年02月,新疆鄯善,貨櫃輪,臺中港,5
107年02月,江蘇蘇州,貨櫃輪,臺中港,2
107年02月,廣東深圳,貨櫃輪,臺中港,82
107年02月,江蘇太倉,貨櫃輪,臺中港,4638
107年02月,山東青島,貨櫃輪,臺中港,9950
107年02月,廣東台城,貨櫃輪,臺中港,22
107年02月,天津,貨櫃輪,臺中港,45
107年02月,天津新港,貨櫃輪,臺中港,3319
107年02月,安徽蕪湖,貨櫃輪,臺中港,32
107年02月,浙江溫州,貨櫃輪,臺中港,552
107年02月,湖北武漢,貨櫃輪,臺中港,986
107年02月,廣西梧州,貨櫃輪,臺中港,245
107年02月,廣東新豐,貨櫃輪,臺中港,400
107年02月,天津新港,貨櫃輪,臺中港,5385
107年02月,廣東小欖,貨櫃輪,臺中港,36
107年02月,福建廈門,貨櫃輪,臺中港,5195
107年02月,湖南－－,貨櫃輪,臺中港,1
107年02月,遼寧營口,貨櫃輪,臺中港,322
107年02月,廣東鹽田,貨櫃輪,臺中港,721
107年02月,浙江乍浦,貨櫃輪,臺中港,367
107年02月,廣東湛江,貨櫃輪,臺中港,633
107年02月,江蘇鎮江,貨櫃輪,臺中港,1138
107年02月,江蘇張家港,貨櫃輪,臺中港,1200
107年02月,陝西－－,貨櫃輪,臺中港,8
107年02月,廣東肇慶,貨櫃輪,臺中港,283
107年02月,廣東中山,貨櫃輪,臺中港,44
107年02月,廣東珠海,貨櫃輪,臺中港,15
107年02月,河北京唐（唐山）,散裝輪,臺中港,6000
107年02月,山東日照,散裝輪,臺中港,8000
107年02月,福建漳州,散裝輪,臺中港,20000
107年02月,遼寧鱍魚圈,乾貨輪,臺中港,4220
107年02月,廣西防城,乾貨輪,臺中港,3001
107年02月,山東日照,乾貨輪,臺中港,5500
107年02月,天津新港,乾貨輪,臺中港,4504
107年02月,江蘇常熟,化學船,臺中港,1968
107年02月,山東嵐山,化學船,臺中港,989
107年02月,山東青島,化學船,臺中港,1000
107年02月,江蘇鎮江,化學船,臺中港,3047
107年02月,江蘇張家港,化學船,臺中港,5296
107年03月,福建廈門,客貨輪,臺中港,546
107年03月,安徽安慶,貨櫃輪,臺中港,135
107年03月,廣西北海,貨櫃輪,臺中港,8
107年03月,福建北茭,貨櫃輪,臺中港,174
107年03月,廣東廣州,貨櫃輪,臺中港,14
107年03月,江蘇常熟,貨櫃輪,臺中港,144
107年03月,重慶,貨櫃輪,臺中港,609
107年03月,廣東東莞,貨櫃輪,臺中港,32
107年03月,遼寧大連,貨櫃輪,臺中港,10020
107年03月,廣西防城,貨櫃輪,臺中港,363
107年03月,福建福州,貨櫃輪,臺中港,761
107年03月,廣東佛山,貨櫃輪,臺中港,91
107年03月,廣東,貨櫃輪,臺中港,50
107年03月,海南海口,貨櫃輪,臺中港,20
107年03月,廣東花都,貨櫃輪,臺中港,35
107年03月,廣東虎門,貨櫃輪,臺中港,1212
107年03月,湖北黃石,貨櫃輪,臺中港,185
107年03月,廣東黃埔,貨櫃輪,臺中港,3531
107年03月,廣東花都,貨櫃輪,臺中港,17
107年03月,廣東皇崗,貨櫃輪,臺中港,28
107年03月,廣東惠州,貨櫃輪,臺中港,831
107年03月,江西九江,貨櫃輪,臺中港,42
107年03月,廣東江門,貨櫃輪,臺中港,36
107年03月,廣東開平,貨櫃輪,臺中港,288
107年03月,江西南昌,貨櫃輪,臺中港,20
107年03月,廣東蓮花山,貨櫃輪,臺中港,292
107年03月,江蘇連雲港,貨櫃輪,臺中港,8105
107年03月,廣東馬坊,貨櫃輪,臺中港,22
107年03月,廣東茂名,貨櫃輪,臺中港,18
107年03月,廣東南海,貨櫃輪,臺中港,4
107年03月,浙江寧波,貨櫃輪,臺中港,11072
107年03月,江蘇南京,貨櫃輪,臺中港,923
107年03月,廣東南沙,貨櫃輪,臺中港,317
107年03月,江蘇南通,貨櫃輪,臺中港,77
107年03月,廣東清溪,貨櫃輪,臺中港,117
107年03月,廣西欽州,貨櫃輪,臺中港,3426
107年03月,廣東容奇,貨櫃輪,臺中港,26
107年03月,上海,貨櫃輪,臺中港,31258
107年03月,廣東三山,貨櫃輪,臺中港,28
107年03月,廣東蛇口,貨櫃輪,臺中港,2458
107年03月,廣東三水,貨櫃輪,臺中港,37
107年03月,廣東南海三山,貨櫃輪,臺中港,44
107年03月,廣東汕頭,貨櫃輪,臺中港,1166
107年03月,江蘇蘇州,貨櫃輪,臺中港,0
107年03月,廣東深圳,貨櫃輪,臺中港,59
107年03月,江蘇太倉,貨櫃輪,臺中港,5558
107年03月,山東青島,貨櫃輪,臺中港,11559
107年03月,廣東台城,貨櫃輪,臺中港,133
107年03月,天津,貨櫃輪,臺中港,111
107年03月,天津新港,貨櫃輪,臺中港,3811
107年03月,浙江溫州,貨櫃輪,臺中港,629
107年03月,湖北武漢,貨櫃輪,臺中港,1320
107年03月,廣西梧州,貨櫃輪,臺中港,74
107年03月,廣東新豐,貨櫃輪,臺中港,575
107年03月,天津新港,貨櫃輪,臺中港,5032
107年03月,廣東小欖,貨櫃輪,臺中港,35
107年03月,廣東新會,貨櫃輪,臺中港,45
107年03月,福建廈門,貨櫃輪,臺中港,6350
107年03月,湖南－－,貨櫃輪,臺中港,34
107年03月,河北宜昌,貨櫃輪,臺中港,150
107年03月,遼寧營口,貨櫃輪,臺中港,1377
107年03月,新疆伊寧,貨櫃輪,臺中港,122
107年03月,陝西閻良,貨櫃輪,臺中港,21
107年03月,海南洋浦,貨櫃輪,臺中港,643
107年03月,廣東鹽田,貨櫃輪,臺中港,1089
107年03月,湖南岳陽,貨櫃輪,臺中港,21
107年03月,江蘇楊州,貨櫃輪,臺中港,100
107年03月,廣東湛江,貨櫃輪,臺中港,2844
107年03月,江蘇鎮江,貨櫃輪,臺中港,749
107年03月,江蘇張家港,貨櫃輪,臺中港,1578
107年03月,廣東肇慶,貨櫃輪,臺中港,199
107年03月,廣東中山,貨櫃輪,臺中港,19
107年03月,廣東珠海,貨櫃輪,臺中港,7
107年03月,遼寧鱍魚圈,散裝輪,臺中港,550
107年03月,福建泉州,散裝輪,臺中港,4000
107年03月,天津新港,散裝輪,臺中港,15212
107年03月,福建漳州,散裝輪,臺中港,22000
107年03月,遼寧鱍魚圈,乾貨輪,臺中港,2340
107年03月,廣西北海,乾貨輪,臺中港,15299
107年03月,廣西防城,多用途船,臺中港,3005
107年03月,江蘇常熟,化學船,臺中港,3968
107年03月,山東萊州,化學船,臺中港,1013
107年03月,山東嵐山,化學船,臺中港,1020
107年03月,上海,化學船,臺中港,2900
107年03月,江蘇泰州,化學船,臺中港,1915
107年03月,江蘇鎮江,化學船,臺中港,3189
107年03月,江蘇張家港,化學船,臺中港,5495
107年04月,福建廈門,客貨輪,臺中港,1235
107年04月,安徽安慶,貨櫃輪,臺中港,18
107年04月,廣西北海,貨櫃輪,臺中港,9
107年04月,福建北茭,貨櫃輪,臺中港,228
107年04月,廣東廣州,貨櫃輪,臺中港,176
107年04月,江蘇常熟,貨櫃輪,臺中港,189
107年04月,重慶,貨櫃輪,臺中港,998
107年04月,廣東東莞,貨櫃輪,臺中港,13
107年04月,遼寧大連,貨櫃輪,臺中港,10508
107年04月,廣東斗門,貨櫃輪,臺中港,22
107年04月,廣西防城,貨櫃輪,臺中港,384
107年04月,廣東芳村,貨櫃輪,臺中港,26
107年04月,福建福州,貨櫃輪,臺中港,1798
107年04月,廣東佛山,貨櫃輪,臺中港,442
107年04月,廣東高明,貨櫃輪,臺中港,36
107年04月,廣東,貨櫃輪,臺中港,126
107年04月,廣西貴港,貨櫃輪,臺中港,309
107年04月,海南海口,貨櫃輪,臺中港,62
107年04月,廣東花都,貨櫃輪,臺中港,121
107年04月,廣東虎門,貨櫃輪,臺中港,1014
107年04月,廣東黃埔,貨櫃輪,臺中港,4910
107年04月,廣東花都,貨櫃輪,臺中港,5
107年04月,廣東皇崗,貨櫃輪,臺中港,50
107年04月,廣東惠州,貨櫃輪,臺中港,446
107年04月,湖北荊州,貨櫃輪,臺中港,23
107年04月,江西九江,貨櫃輪,臺中港,31
107年04月,廣東九江,貨櫃輪,臺中港,103
107年04月,廣東江門,貨櫃輪,臺中港,149
107年04月,廣東開平,貨櫃輪,臺中港,787
107年04月,江西南昌,貨櫃輪,臺中港,170
107年04月,廣東蓮花山,貨櫃輪,臺中港,184
107年04月,廣東勒流,貨櫃輪,臺中港,20
107年04月,江蘇連雲港,貨櫃輪,臺中港,8699
107年04月,廣東馬坊,貨櫃輪,臺中港,38
107年04月,浙江寧波,貨櫃輪,臺中港,9659
107年04月,江蘇南京,貨櫃輪,臺中港,1458
107年04月,廣東南沙,貨櫃輪,臺中港,714
107年04月,江蘇南通,貨櫃輪,臺中港,111
107年04月,上海浦東機場,貨櫃輪,臺中港,1
107年04月,廣東清溪,貨櫃輪,臺中港,238
107年04月,廣東清遠,貨櫃輪,臺中港,22
107年04月,廣西欽州,貨櫃輪,臺中港,5315
107年04月,廣東容奇,貨櫃輪,臺中港,10
107年04月,甘肅－－,貨櫃輪,臺中港,257
107年04月,廣東三埠,貨櫃輪,臺中港,30
107年04月,上海,貨櫃輪,臺中港,31324
107年04月,廣東三山,貨櫃輪,臺中港,23
107年04月,廣東蛇口,貨櫃輪,臺中港,3849
107年04月,廣東三水,貨櫃輪,臺中港,35
107年04月,廣東三榕,貨櫃輪,臺中港,12
107年04月,廣東南海三山,貨櫃輪,臺中港,18
107年04月,廣東順德,貨櫃輪,臺中港,43
107年04月,廣東汕頭,貨櫃輪,臺中港,2216
107年04月,江蘇蘇州,貨櫃輪,臺中港,0
107年04月,廣東深圳,貨櫃輪,臺中港,127
107年04月,江蘇太倉,貨櫃輪,臺中港,8339
107年04月,山東青島,貨櫃輪,臺中港,13460
107年04月,廣東台城,貨櫃輪,臺中港,50
107年04月,天津,貨櫃輪,臺中港,48
107年04月,天津新港,貨櫃輪,臺中港,8373
107年04月,安徽蕪湖,貨櫃輪,臺中港,37
107年04月,浙江溫州,貨櫃輪,臺中港,756
107年04月,湖北武漢,貨櫃輪,臺中港,443
107年04月,廣西梧州,貨櫃輪,臺中港,20
107年04月,廣東新豐,貨櫃輪,臺中港,500
107年04月,天津新港,貨櫃輪,臺中港,5388
107年04月,廣東小欖,貨櫃輪,臺中港,51
107年04月,廣東新會,貨櫃輪,臺中港,40
107年04月,福建廈門,貨櫃輪,臺中港,6980
107年04月,湖南－－,貨櫃輪,臺中港,9
107年04月,廣東鹽田,貨櫃輪,臺中港,2460
107年04月,湖南岳陽,貨櫃輪,臺中港,34
107年04月,廣東湛江,貨櫃輪,臺中港,1678
107年04月,江蘇鎮江,貨櫃輪,臺中港,1401
107年04月,江蘇張家港,貨櫃輪,臺中港,1034
107年04月,廣東肇慶,貨櫃輪,臺中港,298
107年04月,廣東中山,貨櫃輪,臺中港,33
107年04月,廣東珠海,貨櫃輪,臺中港,117
107年04月,河北京唐（唐山）,散裝輪,臺中港,12000
107年04月,山東蓬萊,散裝輪,臺中港,7000
107年04月,福建漳州,散裝輪,臺中港,26000
107年04月,遼寧鱍魚圈,乾貨輪,臺中港,5152
107年04月,廣西北海,乾貨輪,臺中港,5495
107年04月,廣西防城,乾貨輪,臺中港,3005
107年04月,廣東黃埔,乾貨輪,臺中港,17000
107年04月,山東日照,乾貨輪,臺中港,14292
107年04月,天津新港,乾貨輪,臺中港,3365
107年04月,山東煙臺,乾貨輪,臺中港,7996
107年04月,江蘇常熟,化學船,臺中港,5231
107年04月,山東嵐山,化學船,臺中港,2003
107年04月,浙江寧波,化學船,臺中港,1000
107年04月,江蘇張家港,化學船,臺中港,10889
107年05月,福建廈門,客貨輪,臺中港,790
107年05月,安徽安慶,貨櫃輪,臺中港,122
107年05月,遼寧鱍魚圈,貨櫃輪,臺中港,192
107年05月,廣西北海,貨櫃輪,臺中港,8
107年05月,福建北茭,貨櫃輪,臺中港,280
107年05月,廣東廣州,貨櫃輪,臺中港,221
107年05月,江蘇常熟,貨櫃輪,臺中港,48
107年05月,重慶,貨櫃輪,臺中港,532
107年05月,廣東長沙,貨櫃輪,臺中港,18
107年05月,廣東東莞,貨櫃輪,臺中港,104
107年05月,遼寧大連,貨櫃輪,臺中港,9154
107年05月,廣西防城,貨櫃輪,臺中港,904
107年05月,福建福州,貨櫃輪,臺中港,2058
107年05月,廣東佛山,貨櫃輪,臺中港,159
107年05月,廣東高沙,貨櫃輪,臺中港,19
107年05月,廣東,貨櫃輪,臺中港,160
107年05月,廣西貴港,貨櫃輪,臺中港,263
107年05月,海南海口,貨櫃輪,臺中港,30
107年05月,廣東花都,貨櫃輪,臺中港,100
107年05月,安徽合肥,貨櫃輪,臺中港,15
107年05月,廣東虎門,貨櫃輪,臺中港,2073
107年05月,湖北黃石,貨櫃輪,臺中港,226
107年05月,廣東鶴山,貨櫃輪,臺中港,4
107年05月,廣東黃埔,貨櫃輪,臺中港,4721
107年05月,廣東花都,貨櫃輪,臺中港,9
107年05月,廣東皇崗,貨櫃輪,臺中港,35
107年05月,廣東惠州,貨櫃輪,臺中港,360
107年05月,福建江陰,貨櫃輪,臺中港,36
107年05月,湖北荊州,貨櫃輪,臺中港,24
107年05月,江西九江,貨櫃輪,臺中港,87
107年05月,廣東九江,貨櫃輪,臺中港,24
107年05月,廣東江門,貨櫃輪,臺中港,152
107年05月,廣東開平,貨櫃輪,臺中港,798
107年05月,江西南昌,貨櫃輪,臺中港,102
107年05月,廣東蓮花山,貨櫃輪,臺中港,85
107年05月,廣東勒流,貨櫃輪,臺中港,19
107年05月,江蘇連雲港,貨櫃輪,臺中港,10339
107年05月,廣東茂名,貨櫃輪,臺中港,40
107年05月,廣東南海,貨櫃輪,臺中港,11
107年05月,浙江寧波,貨櫃輪,臺中港,11140
107年05月,江蘇南京,貨櫃輪,臺中港,1683
107年05月,廣東南沙,貨櫃輪,臺中港,686
107年05月,江蘇南通,貨櫃輪,臺中港,55
107年05月,廣東清溪,貨櫃輪,臺中港,425
107年05月,廣東清遠,貨櫃輪,臺中港,22
107年05月,廣西欽州,貨櫃輪,臺中港,5103
107年05月,廣東容奇,貨櫃輪,臺中港,13
107年05月,甘肅－－,貨櫃輪,臺中港,540
107年05月,廣東三埠,貨櫃輪,臺中港,15
107年05月,上海,貨櫃輪,臺中港,32066
107年05月,廣東三山,貨櫃輪,臺中港,26
107年05月,廣東蛇口,貨櫃輪,臺中港,4449
107年05月,廣東三水,貨櫃輪,臺中港,48
107年05月,廣東三榕,貨櫃輪,臺中港,12
107年05月,廣東南海三山,貨櫃輪,臺中港,10
107年05月,廣東順德,貨櫃輪,臺中港,64
107年05月,廣東汕頭,貨櫃輪,臺中港,2733
107年05月,新疆鄯善,貨櫃輪,臺中港,4
107年05月,廣東深圳,貨櫃輪,臺中港,65
107年05月,江蘇太倉,貨櫃輪,臺中港,7672
107年05月,山東青島,貨櫃輪,臺中港,13677
107年05月,廣東台城,貨櫃輪,臺中港,39
107年05月,天津,貨櫃輪,臺中港,201
107年05月,天津新港,貨櫃輪,臺中港,4883
107年05月,上海外高橋,貨櫃輪,臺中港,8
107年05月,安徽蕪湖,貨櫃輪,臺中港,324
107年05月,浙江溫州,貨櫃輪,臺中港,868
107年05月,湖北武漢,貨櫃輪,臺中港,418
107年05月,廣西梧州,貨櫃輪,臺中港,73
107年05月,廣東新豐,貨櫃輪,臺中港,271
107年05月,天津新港,貨櫃輪,臺中港,7834
107年05月,廣東小欖,貨櫃輪,臺中港,65
107年05月,廣東新會,貨櫃輪,臺中港,45
107年05月,福建廈門,貨櫃輪,臺中港,8372
107年05月,浙江洋山,貨櫃輪,臺中港,24
107年05月,河北宜昌,貨櫃輪,臺中港,118
107年05月,遼寧營口,貨櫃輪,臺中港,527
107年05月,新疆伊寧,貨櫃輪,臺中港,1
107年05月,海南洋浦,貨櫃輪,臺中港,738
107年05月,廣東鹽田,貨櫃輪,臺中港,1288
107年05月,湖南岳陽,貨櫃輪,臺中港,17
107年05月,廣東湛江,貨櫃輪,臺中港,2574
107年05月,江蘇鎮江,貨櫃輪,臺中港,1241
107年05月,河南駐馬店,貨櫃輪,臺中港,21
107年05月,江蘇張家港,貨櫃輪,臺中港,1375
107年05月,廣東肇慶,貨櫃輪,臺中港,325
107年05月,廣東中山,貨櫃輪,臺中港,69
107年05月,廣東珠海,貨櫃輪,臺中港,138
107年05月,遼寧鱍魚圈,散裝輪,臺中港,1600
